Filename,Makespan,Energy,Inference_Time(s),Valid
job12_m6_181.json,205,20500,5.4975,True
job12_m6_220.json,197,19700,5.0087,True
job12_m6_278.json,212,21200,5.6828,True
job12_m6_381.json,242,24200,5.8926,True
job12_m6_521.json,163,16300,4.7025,True
job12_m6_6.json,182,18200,5.0213,True
job12_m6_600.json,188,18800,4.8224,True
job12_m6_622.json,216,21600,5.0145,True
job12_m6_853.json,200,20000,5.6291,True
job12_m6_89.json,182,18200,4.8634,True
job12_m6_901.json,221,22100,5.8747,True
job12_m6_977.json,206,20600,5.0070,True
job12_m6_978.json,217,21700,5.0019,True
job12_m7_446.json,196,19600,5.1273,True
job12_m7_513.json,181,18100,5.1370,True
job12_m7_582.json,210,21000,6.2620,True
job12_m7_604.json,196,19600,5.7666,True
job12_m7_613.json,172,17200,5.0224,True
job12_m7_678.json,158,15800,5.0631,True
job12_m7_706.json,157,15700,4.9798,True
job12_m7_777.json,172,17200,5.0351,True
job12_m7_822.json,159,15900,4.8611,True
job12_m7_845.json,203,20300,5.9073,True
job12_m7_924.json,191,19100,5.6277,True
job12_m7_980.json,179,17900,5.0331,True
job12_m8_204.json,172,17200,5.8671,True
job12_m8_348.json,147,14700,4.9405,True
job12_m8_353.json,166,16600,5.5915,True
job12_m8_43.json,183,18300,6.0068,True
job12_m8_528.json,173,17300,5.2175,True
job12_m8_606.json,174,17400,5.8746,True
job12_m8_633.json,191,19100,6.0881,True
job12_m8_67.json,148,14800,4.8984,True
job12_m8_729.json,165,16500,5.0590,True
job12_m8_75.json,163,16300,5.0799,True
job12_m8_873.json,163,16300,5.1822,True
job12_m8_895.json,165,16500,5.0728,True
job12_m8_900.json,170,17000,5.8671,True
job12_m8_929.json,167,16700,5.8735,True
job13_m5_100.json,196,19600,4.7453,True
job13_m5_143.json,235,23500,5.6151,True
job13_m5_148.json,235,23500,5.6634,True
job13_m5_355.json,229,22900,5.6737,True
job13_m5_360.json,273,27300,5.7600,True
job13_m5_374.json,232,23200,5.4940,True
job13_m5_38.json,251,25100,5.8482,True
job13_m5_535.json,207,20700,5.3785,True
job13_m5_574.json,240,24000,5.9034,True
job13_m5_590.json,294,29400,6.2010,True
job13_m5_832.json,233,23300,5.3821,True
job13_m5_915.json,248,24800,4.8888,True
job13_m5_922.json,250,25000,5.7594,True
job13_m5_979.json,243,24300,5.8129,True
job13_m5_99.json,251,25100,5.4384,True
job13_m6_112.json,243,24300,5.7995,True
job13_m6_169.json,221,22100,5.9807,True
job13_m6_223.json,229,22900,5.5764,True
job13_m6_336.json,199,19900,5.4488,True
job13_m6_338.json,235,23500,6.0435,True
job13_m6_471.json,219,21900,5.8269,True
job13_m6_556.json,194,19400,5.6542,True
job13_m6_674.json,179,17900,4.9349,True
job13_m6_740.json,212,21200,5.5747,True
job13_m6_920.json,221,22100,5.9106,True
job13_m6_930.json,197,19700,5.7558,True
job13_m7_125.json,164,16400,5.5962,True
job13_m7_131.json,203,20300,5.9621,True
job13_m7_158.json,180,18000,6.0225,True
job13_m7_514.json,205,20500,5.5981,True
job13_m7_701.json,215,21500,7.0395,True
job13_m7_708.json,163,16300,4.8721,True
job13_m7_833.json,192,19200,5.9415,True
job13_m7_848.json,165,16500,5.1101,True
job13_m7_982.json,169,16900,5.7346,True
