Filename,Makespan,Energy,Inference_Time(s),Valid
job10_m3_11.json,339,33900,1.6855,True
job10_m3_12.json,268,26800,1.8367,True
job10_m3_216.json,269,26900,0.3676,True
job10_m3_257.json,315,31500,1.7766,True
job10_m3_409.json,307,30700,0.6456,True
job10_m3_435.json,309,30900,1.6326,True
job10_m3_536.json,403,40300,0.7352,True
job10_m3_567.json,387,38700,1.9784,True
job10_m3_625.json,270,27000,0.1763,True
job10_m3_646.json,349,34900,1.7017,True
job10_m3_819.json,379,37900,1.9065,True
job10_m3_907.json,325,32500,0.6244,True
job10_m3_969.json,295,29500,1.7962,True
job10_m4_174.json,273,27300,0.6665,True
job10_m4_255.json,281,28100,2.1613,True
job10_m4_402.json,312,31200,0.5878,True
job10_m4_442.json,372,37200,1.4244,True
job10_m4_53.json,240,24000,1.9334,True
job10_m4_562.json,275,27500,0.6389,True
job10_m4_703.json,309,30900,1.7856,True
job10_m4_79.json,414,41400,0.4452,True
job10_m4_932.json,255,25500,1.8739,True
job10_m5_122.json,345,34500,1.8993,True
job10_m5_14.json,273,27300,1.1350,True
job10_m5_151.json,264,26400,1.8387,True
job10_m5_211.json,282,28200,0.6755,True
job10_m5_228.json,239,23900,1.9213,True
job10_m5_234.json,247,24700,1.0017,True
job10_m5_235.json,273,27300,0.8944,True
job10_m5_270.json,323,32300,1.8936,True
job10_m5_347.json,332,33200,1.1926,True
job10_m5_359.json,228,22800,1.0908,True
job10_m5_380.json,267,26700,1.9748,True
job10_m5_549.json,277,27700,0.9859,True
job10_m5_572.json,228,22800,1.7944,True
job10_m5_621.json,252,25200,0.8346,True
job10_m5_641.json,324,32400,1.9693,True
job10_m5_659.json,258,25800,0.4173,True
job10_m5_732.json,277,27700,1.8402,True
job10_m5_766.json,289,28900,1.2334,True
job10_m5_814.json,306,30600,1.1962,True
job10_m5_85.json,236,23600,1.4119,True
job10_m5_863.json,305,30500,0.9391,True
job10_m5_877.json,281,28100,1.8344,True
job10_m5_878.json,237,23700,0.7239,True
job10_m5_890.json,291,29100,1.4277,True
job10_m5_916.json,303,30300,1.8180,True
job10_m5_939.json,220,22000,0.7842,True
job10_m6_205.json,333,33300,2.0245,True
job10_m6_386.json,243,24300,0.8252,True
job10_m6_608.json,350,35000,1.2461,True
job10_m6_749.json,245,24500,1.7169,True
job10_m6_885.json,270,27000,1.0187,True
job10_m6_950.json,235,23500,1.1609,True
job10_m7_128.json,204,20400,1.7182,True
job10_m7_165.json,267,26700,1.0659,True
job10_m7_166.json,282,28200,1.7699,True
job10_m7_192.json,223,22300,1.0969,True
job10_m7_222.json,248,24800,1.8994,True
job10_m7_309.json,241,24100,0.7433,True
job10_m7_357.json,324,32400,2.0803,True
job10_m7_373.json,206,20600,0.7101,True
job10_m7_428.json,200,20000,1.2717,True
job10_m7_47.json,202,20200,2.0350,True
job10_m7_593.json,247,24700,1.3293,True
job10_m7_63.json,236,23600,1.0465,True
job10_m7_767.json,243,24300,1.9422,True
job10_m7_771.json,157,15700,0.5437,True
job10_m7_772.json,261,26100,0.6350,True
job10_m7_904.json,276,27600,1.8462,True
job10_m7_952.json,201,20100,1.2988,True
job10_m7_991.json,318,31800,1.2624,True
job10_m8_104.json,215,21500,1.5220,True
job10_m8_133.json,268,26800,1.0107,True
job10_m8_213.json,275,27500,1.9445,True
job10_m8_297.json,238,23800,1.0209,True
job10_m8_335.json,281,28100,1.9123,True
job10_m8_346.json,305,30500,0.9286,True
job10_m8_398.json,248,24800,1.8659,True
job10_m8_407.json,193,19300,0.6532,True
job10_m8_448.json,235,23500,1.9201,True
job10_m8_797.json,312,31200,1.1749,True
job10_m8_870.json,290,29000,1.0595,True
job10_m8_970.json,214,21400,1.4674,True
job10_m8_989.json,181,18100,0.9665,True
