Filename,Makespan,Energy,Inference_Time(s),Valid
job108_m12_187.json,940,94000,65.2050,True
job108_m12_222.json,843,84300,51.4383,True
job108_m12_307.json,903,90300,49.1046,True
job108_m12_445.json,889,88900,64.6161,True
job108_m12_479.json,812,81200,47.1167,True
job108_m12_84.json,861,86100,52.8296,True
job108_m12_85.json,858,85800,69.9440,True
job108_m12_864.json,873,87300,50.1811,True
job109_m10_312.json,1013,101300,50.0128,True
job109_m10_478.json,951,95100,60.8599,True
job109_m10_999.json,1025,102500,54.6701,True
job109_m11_790.json,994,99400,52.8891,True
job109_m12_12.json,835,83500,52.3661,True
job109_m12_315.json,817,81700,64.2602,True
job109_m12_342.json,911,91100,49.2973,True
job109_m12_951.json,861,86100,51.6495,True
job110_m10_393.json,957,95700,66.7819,True
job110_m10_412.json,1090,109000,56.1834,True
job110_m10_495.json,1006,100600,52.8604,True
job110_m10_616.json,995,99500,62.8014,True
job110_m10_849.json,1093,109300,56.2337,True
job110_m10_913.json,1059,105900,50.5064,True
job110_m10_943.json,1067,106700,66.0620,True
job110_m11_296.json,981,98100,47.5944,True
job110_m11_444.json,1020,102000,57.4038,True
job110_m11_508.json,926,92600,63.8547,True
job110_m11_622.json,972,97200,53.0221,True
job110_m12_40.json,930,93000,52.8563,True
job110_m12_441.json,975,97500,72.6055,True
job110_m12_494.json,940,94000,56.0613,True
job110_m12_759.json,852,85200,52.2624,True
job111_m10_440.json,1116,111600,58.5643,True
job111_m10_469.json,1051,105100,57.6993,True
job111_m11_185.json,920,92000,52.1929,True
job111_m11_217.json,894,89400,55.8810,True
job111_m11_419.json,1002,100200,61.1578,True
job111_m11_554.json,897,89700,51.0722,True
job111_m12_287.json,936,93600,51.7999,True
job111_m12_670.json,882,88200,71.4885,True
job111_m12_743.json,902,90200,53.0748,True
job112_m10_316.json,1097,109700,55.6119,True
job112_m10_905.json,1022,102200,65.7711,True
job112_m11_145.json,1036,103600,55.6883,True
job112_m11_446.json,1008,100800,54.3901,True
job112_m11_65.json,978,97800,64.4361,True
job112_m11_826.json,997,99700,55.8410,True
job112_m11_87.json,925,92500,55.2266,True
job112_m11_93.json,936,93600,65.3763,True
job112_m12_120.json,963,96300,50.1221,True
job112_m12_46.json,941,94100,53.7831,True
job112_m12_925.json,1035,103500,67.1089,True
job112_m12_968.json,935,93500,50.6490,True
job113_m10_210.json,1024,102400,53.0610,True
job113_m10_280.json,1120,112000,68.5054,True
job113_m10_356.json,1062,106200,58.6897,True
job113_m11_176.json,971,97100,57.5876,True
job113_m11_420.json,1085,108500,70.9128,True
job113_m11_433.json,946,94600,54.4100,True
job113_m11_471.json,994,99400,59.1818,True
job113_m11_565.json,944,94400,72.8115,True
job113_m11_882.json,947,94700,56.6047,True
job113_m11_948.json,1003,100300,54.7564,True
job113_m12_200.json,946,94600,65.8146,True
job113_m12_31.json,883,88300,52.0871,True
job113_m12_704.json,872,87200,54.9772,True
job113_m12_757.json,955,95500,67.6131,True
job114_m10_151.json,1087,108700,59.7828,True
job114_m10_272.json,1142,114200,57.9368,True
job114_m10_576.json,1049,104900,64.7357,True
