Filename,Makespan,Energy,Inference_Time(s),Valid
job100_m10_194.json,904,90400,35.9638,True
job100_m10_335.json,965,96500,36.5784,True
job100_m10_377.json,896,89600,36.0483,True
job100_m10_651.json,989,98900,36.6451,True
job100_m10_694.json,1135,113500,38.0808,True
job100_m10_760.json,1024,102400,38.1235,True
job100_m10_847.json,1031,103100,37.2016,True
job100_m10_885.json,843,84300,36.0523,True
job100_m11_154.json,992,99200,37.1008,True
job100_m11_376.json,950,95000,40.1211,True
job100_m11_506.json,894,89400,32.5397,True
job100_m11_550.json,1001,100100,36.5598,True
job100_m11_674.json,882,88200,34.6082,True
job100_m11_783.json,903,90300,35.9329,True
job100_m11_860.json,904,90400,38.0679,True
job100_m11_997.json,931,93100,40.3727,True
job100_m12_421.json,984,98400,36.4502,True
job100_m12_422.json,946,94600,36.8596,True
job100_m12_488.json,961,96100,36.7153,True
job100_m12_581.json,913,91300,43.5066,True
job100_m5_325.json,1750,175000,33.3627,True
job100_m5_392.json,1678,167800,32.5036,True
job100_m5_653.json,1978,197800,37.6530,True
job100_m6_259.json,1639,163900,32.0938,True
job100_m6_483.json,1509,150900,33.0517,True
job100_m6_539.json,1477,147700,36.3827,True
job100_m6_730.json,1411,141100,30.3742,True
job100_m7_431.json,1350,135000,35.6562,True
job100_m7_687.json,1258,125800,33.0221,True
job100_m8_125.json,1172,117200,35.1280,True
job100_m8_447.json,1204,120400,37.9274,True
job100_m8_94.json,1280,128000,34.4138,True
job100_m9_460.json,1144,114400,37.6541,True
job100_m9_536.json,985,98500,33.3835,True
job101_m10_260.json,1066,106600,36.6499,True
job101_m10_348.json,925,92500,36.2148,True
job101_m10_609.json,1156,115600,36.8945,True
job101_m10_716.json,1140,114000,38.7652,True
job101_m10_780.json,1074,107400,39.1684,True
job101_m11_184.json,958,95800,37.6137,True
job101_m11_437.json,912,91200,37.5709,True
job101_m11_617.json,890,89000,37.0626,True
job101_m11_624.json,908,90800,33.1268,True
job101_m11_914.json,987,98700,36.2856,True
job101_m12_235.json,873,87300,36.4432,True
job101_m12_4.json,1067,106700,37.7884,True
job101_m12_456.json,913,91300,40.3060,True
job101_m12_66.json,813,81300,36.3772,True
job101_m12_691.json,771,77100,33.9432,True
job101_m12_837.json,833,83300,35.6896,True
job101_m12_979.json,806,80600,34.8279,True
job102_m10_229.json,1004,100400,36.7804,True
job102_m10_247.json,996,99600,41.6537,True
job102_m10_474.json,889,88900,34.9265,True
job102_m10_531.json,996,99600,34.1621,True
job102_m10_805.json,888,88800,35.8979,True
job102_m10_875.json,1086,108600,39.4546,True
job102_m11_190.json,1112,111200,34.7245,True
job102_m11_663.json,831,83100,34.6453,True
job102_m11_893.json,940,94000,37.9214,True
job102_m11_909.json,926,92600,37.6423,True
job103_m10_178.json,952,95200,39.3996,True
job103_m10_264.json,946,94600,34.5144,True
job103_m10_496.json,1051,105100,35.6001,True
job103_m11_387.json,955,95500,36.0648,True
